business_id,name,category,brand,lat,lon,geom,address,city,state,zip,address_norm,phone,website,present_in,def,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,search_tsv,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
biz_4fe9e326973a28cf,Nelson Blue,restaurant,,40.70756912231445,-74.00184631347656,POINT(-74.00184631347656 40.70756912231445),233 Front St,New York,NY,10038-2008,,,nelsonblue.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.70756912231445, ""lon"": -74.00184631347656, ""zip"": ""10038-2008"", ""city"": ""New York"", ""name"": ""Nelson Blue"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""233 Front St"", ""release"": ""2026-07-22.0"", ""website"": ""nelsonblue.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.6040914058685303, ""category_source"": ""restaurant"", ""source_record_id"": ""39ad7743-69d5-43f1-8cd5-8ad546ae5768""}}",'blue':2 'nelson':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_507a77ca187f49ec,Christopher Columbus C,hotel,,40.71898651123047,-74.03995513916016,POINT(-74.03995513916016 40.71898651123047),50 Christopher Columbus Dr,Jersey City,NJ,07302-7005,,+12012752377,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.71898651123047, ""lon"": -74.03995513916016, ""zip"": ""07302-7005"", ""city"": ""Jersey City"", ""name"": ""Christopher Columbus C"", ""brand"": null, ""phone"": ""+12012752377"", ""state"": ""NJ"", ""address"": ""50 Christopher Columbus Dr"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""hotel"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.5131827592849731, ""category_source"": ""hotel"", ""source_record_id"": ""57ada0f6-3739-4524-9311-eff278d6ec2a""}}",'c':3 'christoph':1 'citi':5 'columbus':2 'jersey':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5085d2b448544756,The Dutch,restaurant,The Dutch,40.72653579711914,-74.00215911865234,POINT(-74.00215911865234 40.72653579711914),131 Sullivan St,New York,NY,10012-3043,,+12126776200,http://www.thedutchnyc.com/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.72653579711914, ""lon"": -74.00215911865234, ""zip"": ""10012-3043"", ""city"": ""New York"", ""name"": ""The Dutch"", ""brand"": ""The Dutch"", ""phone"": ""+12126776200"", ""state"": ""NY"", ""address"": ""131 Sullivan St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.thedutchnyc.com/"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""restaurant"", ""source_record_id"": ""cf02e7b3-1ffe-4cac-bc24-1d8dd339cd17""}}","'dutch':2,4 'new':5 'york':6",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_50a287023a90fa4a,Jupiter Cafe,restaurant,,40.733707427978516,-74.00513458251953,POINT(-74.00513458251953 40.733707427978516),228 W 10th St,New York,NY,10014-6405,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.733707427978516, ""lon"": -74.00513458251953, ""zip"": ""10014-6405"", ""city"": ""New York"", ""name"": ""Jupiter Cafe"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""228 W 10th St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""restaurant"", ""source_record_id"": ""8370479d-7157-47f9-967d-e7029680c1af""}}",'cafe':2 'jupit':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_50c00ba2daec933a,"Chinatown Manpower Project, Inc.-sba Small 7a Term",restaurant,,40.71731185913086,-73.99968719482422,POINT(-73.99968719482422 40.71731185913086),123 Walker St,New York,NY,10013-4108,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.71731185913086, ""lon"": -73.99968719482422, ""zip"": ""10013-4108"", ""city"": ""New York"", ""name"": ""Chinatown Manpower Project, Inc.-sba Small 7a Term"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""123 Walker St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""65fbc909-3fb4-43ec-86f2-c1bb6e66002a""}}",'7a':7 'chinatown':1 'inc':4 'manpow':2 'new':9 'project':3 'sba':5 'small':6 'term':8 'york':10,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_50ce9fa6b981170e,Gradisca Restaurant,restaurant,,40.73698425292969,-73.99871063232422,POINT(-73.99871063232422 40.73698425292969),126 W 13th St,New York,NY,10011-7802,,,https://gradiscanyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,70,65,100,63,50,{},"{""overture"": {""lat"": 40.73698425292969, ""lon"": -73.99871063232422, ""zip"": ""10011-7802"", ""city"": ""New York"", ""name"": ""Gradisca Restaurant"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""126 W 13th St"", ""release"": ""2026-07-22.0"", ""website"": ""https://gradiscanyc.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9460877180099487, ""category_source"": ""restaurant"", ""source_record_id"": ""c91c8edf-4465-411e-9564-71d863cff03e""}}",'gradisca':1 'new':3 'restaur':2 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_50d69238eb99b631,Kin Shing Trading Inc,grocery,,40.71841812133789,-73.9968490600586,POINT(-73.9968490600586 40.71841812133789),133 Mott St,New York,NY,10013-4761,,+12123438708,http://kin-shing-trading-inc.nybiz.us,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71841812133789, ""lon"": -73.9968490600586, ""zip"": ""10013-4761"", ""city"": ""New York"", ""name"": ""Kin Shing Trading Inc"", ""brand"": null, ""phone"": ""+12123438708"", ""state"": ""NY"", ""address"": ""133 Mott St"", ""release"": ""2026-07-22.0"", ""website"": ""http://kin-shing-trading-inc.nybiz.us"", ""category"": ""grocery"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9583381414413452, ""category_source"": ""grocery_store"", ""source_record_id"": ""855c02f7-0e0b-4d63-ad4d-393f4de77670""}}",'inc':4 'kin':1 'new':5 'shing':2 'trade':3 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_50e0a470955d0491,Lox Cafe,cafe,,40.7061653137207,-74.01836395263672,POINT(-74.01836395263672 40.7061653137207),36 Battery Pl,New York,NY,10280-1502,,+16464374231,http://www.mjhnyc.org/v_cafe.html,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.7061653137207, ""lon"": -74.01836395263672, ""zip"": ""10280-1502"", ""city"": ""New York"", ""name"": ""Lox Cafe"", ""brand"": null, ""phone"": ""+16464374231"", ""state"": ""NY"", ""address"": ""36 Battery Pl"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.mjhnyc.org/v_cafe.html"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""cafe"", ""source_record_id"": ""f86ac01d-fc59-4bd6-8c7b-c30e8c7f7903""}}",'cafe':2 'lox':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_50ed5757e249b24d,Starbucks,cafe,Starbucks,40.71019744873047,-74.00791931152344,POINT(-74.00791931152344 40.71019744873047),130 Fulton St,New York,NY,10038-2504,,+12129620439,https://www.starbucks.com/store-locator/store/10655/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.71019744873047, ""lon"": -74.00791931152344, ""zip"": ""10038-2504"", ""city"": ""New York"", ""name"": ""Starbucks"", ""brand"": ""Starbucks"", ""phone"": ""+12129620439"", ""state"": ""NY"", ""address"": ""130 Fulton St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.starbucks.com/store-locator/store/10655/"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9688640236854553, ""category_source"": ""cafe"", ""source_record_id"": ""197d1736-ab0f-47dd-8998-1e2fb8d283da""}}","'new':3 'starbuck':1,2 'york':4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51054596e8814c76,Saj Hospitality Llc,restaurant,,40.73430633544922,-74.00322723388672,POINT(-74.00322723388672 40.73430633544922),189 W 10th St,New York,NY,10014-2903,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.73430633544922, ""lon"": -74.00322723388672, ""zip"": ""10014-2903"", ""city"": ""New York"", ""name"": ""Saj Hospitality Llc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""189 W 10th St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""185472f1-a0bc-496d-b8e5-06bc2bc1f24a""}}",'hospit':2 'llc':3 'new':4 'saj':1 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_510681e840b11a86,Caviar Bar,restaurant,,40.70658874511719,-74.0026626586914,POINT(-74.0026626586914 40.70658874511719),96 South St,New York,NY,10038-2108,,8887770942,https://www.tinbuilding.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70658874511719, ""lon"": -74.0026626586914, ""zip"": ""10038-2108"", ""city"": ""New York"", ""name"": ""Caviar Bar"", ""brand"": null, ""phone"": ""8887770942"", ""state"": ""NY"", ""address"": ""96 South St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.tinbuilding.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""bf74ddac-64da-4b48-bb2c-65b65be97b14""}}",'bar':2 'caviar':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5107d6eb7fdabf34,Lafayette House,hotel,,40.727195739746094,-73.99217224121094,POINT(-73.99217224121094 40.727195739746094),38 E 4th St,New York,NY,10003-7008,,+12125058100,http://www.lafayettenyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.727195739746094, ""lon"": -73.99217224121094, ""zip"": ""10003-7008"", ""city"": ""New York"", ""name"": ""Lafayette House"", ""brand"": null, ""phone"": ""+12125058100"", ""state"": ""NY"", ""address"": ""38 E 4th St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.lafayettenyc.com"", ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""hotel"", ""source_record_id"": ""75545ecd-feec-4922-8221-6da0d3303d63""}}",'hous':2 'lafayett':1 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5111a9476e3d5de0,Dunkin',cafe,Dunkin',40.71003341674805,-74.00757598876953,POINT(-74.00757598876953 40.71003341674805),122 Fulton St,New York,NY,10038-2717,,+12122270991,https://locations.dunkindonuts.com/en/ny/new-york/122-fulton-st/351200?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=351200&y_source=1_MTIxMDk2NjItNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,78,65,100,100,50,{},"{""overture"": {""lat"": 40.71003341674805, ""lon"": -74.00757598876953, ""zip"": ""10038-2717"", ""city"": ""New York"", ""name"": ""Dunkin'"", ""brand"": ""Dunkin'"", ""phone"": ""+12122270991"", ""state"": ""NY"", ""address"": ""122 Fulton St"", ""release"": ""2026-07-22.0"", ""website"": ""https://locations.dunkindonuts.com/en/ny/new-york/122-fulton-st/351200?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=351200&y_source=1_MTIxMDk2NjItNTU5LWxvY2F0aW9uLndlYnNpdGU%3D"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9778743386268616, ""category_source"": ""coffee_shop"", ""source_record_id"": ""70116961-21d0-4499-b3f9-f158b42f3029""}}","'dunkin':1,2 'new':3 'york':4",2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5120fa3e230db6b5,Argon Real Estate Llc-sba Small 7a Term,restaurant,,40.733341217041016,-73.99918365478516,POINT(-73.99918365478516 40.733341217041016),60 W 8th St,New York,NY,10011-9046,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.733341217041016, ""lon"": -73.99918365478516, ""zip"": ""10011-9046"", ""city"": ""New York"", ""name"": ""Argon Real Estate Llc-sba Small 7a Term"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""60 W 8th St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""191169c5-1a40-4054-8005-8dd3871d73d6""}}",'7a':8 'argon':1 'estat':3 'llc':5 'llc-sba':4 'new':10 'real':2 'sba':6 'small':7 'term':9 'york':11,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51224e3faafc1336,Placemakr Wall Street,hotel,,40.70490646362305,-74.00635528564453,POINT(-74.00635528564453 40.70490646362305),110 Wall St,New York,NY,10005-3801,,16463890960,https://placemakr.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.70490646362305, ""lon"": -74.00635528564453, ""zip"": ""10005-3801"", ""city"": ""New York"", ""name"": ""Placemakr Wall Street"", ""brand"": null, ""phone"": ""16463890960"", ""state"": ""NY"", ""address"": ""110 Wall St"", ""release"": ""2026-07-22.0"", ""website"": ""https://placemakr.com"", ""category"": ""hotel"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9983633160591125, ""category_source"": ""hotel"", ""source_record_id"": ""09d57674-9d5c-4186-a032-4ffc25bc690f""}}",'new':4 'placemakr':1 'street':3 'wall':2 'york':5,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_512f25de56e7fbf1,Pho Land ベトナム料理,restaurant,,40.714630126953125,-74.0016098022461,POINT(-74.0016098022461 40.714630126953125),PHOLANDベトナム理解愛知県西尾市道光寺藪後20-7,New York,NY,445-0811,,+81563775112,https://goo.gl/maps/ggeEkDqL6JxtrcV49,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.714630126953125, ""lon"": -74.0016098022461, ""zip"": ""445-0811"", ""city"": ""New York"", ""name"": ""Pho Land ベトナム料理"", ""brand"": null, ""phone"": ""+81563775112"", ""state"": ""NY"", ""address"": ""PHOLANDベトナム理解愛知県西尾市道光寺藪後20-7"", ""release"": ""2026-07-22.0"", ""website"": ""https://goo.gl/maps/ggeEkDqL6JxtrcV49"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.7606244087219238, ""category_source"": ""restaurant"", ""source_record_id"": ""6adb3b18-85c9-4a66-a03a-30d44d660e3b""}}",'land':2 'new':4 'pho':1 'york':5 'ベトナム料理':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_514258c9147fa6bd,Starbucks,cafe,,40.714683532714844,-74.0121078491211,POINT(-74.0121078491211 40.714683532714844),240 Greenwich St,New York,NY,10286,,2128152250,https://www.starbucks.com/store-locator/store/1024524,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.714683532714844, ""lon"": -74.0121078491211, ""zip"": ""10286"", ""city"": ""New York"", ""name"": ""Starbucks"", ""brand"": null, ""phone"": ""2128152250"", ""state"": ""NY"", ""address"": ""240 Greenwich St"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.starbucks.com/store-locator/store/1024524"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.957075834274292, ""category_source"": ""coffee_shop"", ""source_record_id"": ""ac6f420f-fbc2-4d8b-b16e-ce7a27d75c18""}}",'new':2 'starbuck':1 'york':3,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51702668d30c131f,Coinstar Kiosk – Bitcoin ATM,atm_bank,,40.72272872924805,-74.03901672363281,POINT(-74.03901672363281 40.72272872924805),"400 Luis Munoz Marin Blvd, ShopRite",Jersey City,NJ,7302,,8009282274,https://www.coinstar.com/kiosk-info?KioskId=1627,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.72272872924805, ""lon"": -74.03901672363281, ""zip"": ""7302"", ""city"": ""Jersey City"", ""name"": ""Coinstar Kiosk – Bitcoin ATM"", ""brand"": null, ""phone"": ""8009282274"", ""state"": ""NJ"", ""address"": ""400 Luis Munoz Marin Blvd, ShopRite"", ""release"": ""2026-07-22.0"", ""website"": ""https://www.coinstar.com/kiosk-info?KioskId=1627"", ""category"": ""atm_bank"", ""state_raw"": ""NJ"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9876332756876945, ""category_source"": ""atms"", ""source_record_id"": ""d71e7252-0d0b-47a2-bbeb-05bbf04ac654""}}",'atm':4 'bitcoin':3 'citi':6 'coinstar':1 'jersey':5 'kiosk':2,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5176cf22900ccfd6,Sullivans Cleaners,laundry,,40.7273063659668,-74.00191497802734,POINT(-74.00191497802734 40.7273063659668),150 Sullivan St,New York,NY,10012,,(212) 460-9786,http://sullivancleaners.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.7273063659668, ""lon"": -74.00191497802734, ""zip"": ""10012"", ""city"": ""New York"", ""name"": ""Sullivans Cleaners"", ""brand"": null, ""phone"": ""(212) 460-9786"", ""state"": ""NY"", ""address"": ""150 Sullivan St"", ""release"": ""2026-07-22.0"", ""website"": ""http://sullivancleaners.com"", ""category"": ""laundry"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""laundry_services"", ""source_record_id"": ""a3e0c057-baef-436b-a450-fd07d403c429""}}",'cleaner':2 'new':3 'sullivan':1 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51799326e19f160b,Barclay Street Café NYC,cafe,,40.713680267333984,-74.01130676269531,POINT(-74.01130676269531 40.713680267333984),81 Barclay St,New York,NY,10007-2685,,+12129011530,http://www.barclaystreetcafe.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.713680267333984, ""lon"": -74.01130676269531, ""zip"": ""10007-2685"", ""city"": ""New York"", ""name"": ""Barclay Street Café NYC"", ""brand"": null, ""phone"": ""+12129011530"", ""state"": ""NY"", ""address"": ""81 Barclay St"", ""release"": ""2026-07-22.0"", ""website"": ""http://www.barclaystreetcafe.com"", ""category"": ""cafe"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9199122190475464, ""category_source"": ""cafe"", ""source_record_id"": ""fd4eb202-1cd9-41ff-830d-3e4f73fc53eb""}}",'barclay':1 'café':3 'new':5 'nyc':4 'street':2 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_518d753db46165d9,Crest Hospital,medical,,40.71670150756836,-74,POINT(-74 40.71670150756836),Premnagar Kanth Road,New York,NY,244001,,+919568634610,https://cresthospital.co.in/,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71670150756836, ""lon"": -74, ""zip"": ""244001"", ""city"": ""New York"", ""name"": ""Crest Hospital"", ""brand"": null, ""phone"": ""+919568634610"", ""state"": ""NY"", ""address"": ""Premnagar Kanth Road"", ""release"": ""2026-07-22.0"", ""website"": ""https://cresthospital.co.in/"", ""category"": ""medical"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.7109025120735168, ""category_source"": ""hospital"", ""source_record_id"": ""9046e6e1-3dfb-492b-acad-84711dedbcda""}}",'crest':1 'hospit':2 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_5196deeb053488c6,"K12connect, Inc. Dba Charterschooljobs.com",restaurant,,40.727359771728516,-74.00577545166016,POINT(-74.00577545166016 40.727359771728516),175 Varick St,New York,NY,10014-4604,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.727359771728516, ""lon"": -74.00577545166016, ""zip"": ""10014-4604"", ""city"": ""New York"", ""name"": ""K12connect, Inc. Dba Charterschooljobs.com"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""175 Varick St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""69547c72-fc8c-4e64-9efb-2db8d32db54b""}}",'charterschooljobs.com':4 'dba':3 'inc':2 'k12connect':1 'new':5 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51aab0a5b5e50cfc,Humphrey's Bakery Inc,restaurant,,40.722618103027344,-73.99826049804688,POINT(-73.99826049804688 40.722618103027344),80 Spring St,New York,NY,10012-3907,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.722618103027344, ""lon"": -73.99826049804688, ""zip"": ""10012-3907"", ""city"": ""New York"", ""name"": ""Humphrey's Bakery Inc"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""80 Spring St"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.95, ""category_source"": ""restaurant"", ""source_record_id"": ""ece43c86-9689-4408-a5aa-16ba65d8e1ea""}}",'bakeri':3 'humphrey':1 'inc':4 'new':5 'york':6,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51b6087d283b992f,Canary Club,restaurant,,40.71867752075195,-73.99239349365234,POINT(-73.99239349365234 40.71867752075195),303 Broome St,New York,NY,10002-3762,,16463558591,www.canaryclubnyc.com,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,73,65,100,75,50,{},"{""overture"": {""lat"": 40.71867752075195, ""lon"": -73.99239349365234, ""zip"": ""10002-3762"", ""city"": ""New York"", ""name"": ""Canary Club"", ""brand"": null, ""phone"": ""16463558591"", ""state"": ""NY"", ""address"": ""303 Broome St"", ""release"": ""2026-07-22.0"", ""website"": ""www.canaryclubnyc.com"", ""category"": ""restaurant"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.9902192950248718, ""category_source"": ""restaurant"", ""source_record_id"": ""76aa017c-842c-47f1-aa73-32ee165b88d5""}}",'canari':1 'club':2 'new':3 'york':4,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
biz_51c0b3c33a2dbc74,Yuyua Isuzu Ktn,truck_dealer,,40.707763671875,-74.0133056640625,POINT(-74.0133056640625 40.707763671875),kuantan,New York,NY,25150,,,,{overture},,businesses_conflate,1100,2026-07-22 18:44:37.477175+00,2026-07-22 00:00:00+00,68,65,100,50,50,{},"{""overture"": {""lat"": 40.707763671875, ""lon"": -74.0133056640625, ""zip"": ""25150"", ""city"": ""New York"", ""name"": ""Yuyua Isuzu Ktn"", ""brand"": null, ""phone"": null, ""state"": ""NY"", ""address"": ""kuantan"", ""release"": ""2026-07-22.0"", ""website"": null, ""category"": ""truck_dealer"", ""state_raw"": ""NY"", ""observed_at"": ""2026-07-22T00:00:00+00:00"", ""src_confidence"": 0.1896674484014511, ""category_source"": ""truck_dealer"", ""source_record_id"": ""ecd19db6-4bf3-4856-b370-a61cc96ee1fe""}}",'isuzu':2 'ktn':3 'new':4 'york':5 'yuyua':1,2026-07-22 00:00:00+00,overture,62,likely_open,95,50,0,{}
