chain_site_id,spider,brand,name,street,city,state,phone,website,opening_hours,open_24h,lat,lon,geom,observed_at,run_id,ingested_at
loves_us:469,loves_us,Love's,Love's Travel Stop,1850 North Mecklenburg Ave,South Hill,VA,+1 434-584-0077,https://www.loves.com/locations/469,,,36.748373,-78.098214,POINT(-78.098214 36.748373),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:47,loves_us,Love's,Love's,2615 Oklahoma,Woodward,OK,+1 580-254-3644,https://www.loves.com/locations/47,,,36.432993,-99.415187,POINT(-99.415187 36.432993),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:470,loves_us,Love's,Love's Travel Stop,11459 SW 61st Way,Jasper,FL,+1 386-792-3095,https://www.loves.com/locations/470,,,30.452116,-82.933564,POINT(-82.933564 30.452116),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:471,loves_us,Love's,Love's Travel Stop,21548 FM 471 S,Natalia,TX,+1 830-663-5540,https://www.loves.com/locations/471,,,29.184841,-98.846451,POINT(-98.846451 29.184841),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:473,loves_us,Love's,Love's Travel Stop,451 Leary Road,Leary,TX,+1 903-838-0856,https://www.loves.com/locations/473,,,33.463426,-94.204244,POINT(-94.204244 33.463426),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:474,loves_us,Love's,Love's Travel Stop,104 104th Street East,Williston,ND,+1 701-572-3578,https://www.loves.com/locations/474,,,48.243802,-103.621143,POINT(-103.621143 48.243802),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:475,loves_us,Love's,Love's Travel Stop,9418 North Interstate 20,Sweetwater,TX,+1 325-235-1240,https://www.loves.com/locations/475,,,32.450422,-100.441752,POINT(-100.441752 32.450422),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:476,loves_us,Love's,Love's Travel Stop,8255 Northwest Blvd,Davenport,IA,+1 563-386-3466,https://www.loves.com/locations/476,,,41.604403,-90.623937,POINT(-90.623937 41.604403),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:478,loves_us,Love's,Love's Travel Stop,6737 South 45th West,Idaho Falls,ID,+1 208-529-1904,https://www.loves.com/locations/478,,,43.436962,-112.119846,POINT(-112.119846 43.436962),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:479,loves_us,Love's,Love's Travel Stop,2525 Singing Hills Blvd,Sioux City,IA,+1 712-224-3675,https://www.loves.com/locations/479,,,42.434652,-96.379902,POINT(-96.379902 42.434652),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:48,loves_us,Love's,Love's,721 S Main St,Hennessey,OK,+1 405-853-6636,https://www.loves.com/locations/48,,,36.102541,-97.898929,POINT(-97.898929 36.102541),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:480,loves_us,Love's,Love's Travel Stop,9155 Highway 321 N,Lenoir City,TN,+1 865-988-3668,https://www.loves.com/locations/480,,,35.872378,-84.32321,POINT(-84.32321 35.872378),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:481,loves_us,Love's,Love's Travel Stop,7005 Highway 225,Deer Park,TX,+1 281-479-3430,https://www.loves.com/locations/481,,,29.706999,-95.092708,POINT(-95.092708 29.706999),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:484,loves_us,Love's,Love's Travel Stop,900 S Eagle Street,Weimar,TX,+1 979-725-8625,https://www.loves.com/locations/484,,,29.69051,-96.77705,POINT(-96.77705 29.69051),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:486,loves_us,Love's,Love's Travel Stop,7401 S. Choctaw Rd.,Choctaw,OK,+1 405-391-3855,https://www.loves.com/locations/486,,,35.395799,-97.266195,POINT(-97.266195 35.395799),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:488,loves_us,Love's,Love's Travel Stop,8349 Enterprise Dr.,Bloomsdale,MO,+1 573-483-9235,https://www.loves.com/locations/488,,,38.00577,-90.22576,POINT(-90.22576 38.00577),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:49,loves_us,Love's,Love's,1005 N Kickapoo Ave,Shawnee,OK,+1 405-275-3263,https://www.loves.com/locations/49,,,35.341862,-96.929385,POINT(-96.929385 35.341862),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:490,loves_us,Love's,Love's Travel Stop,260 TVA Road,Jasper,TN,+1 423-942-3345,https://www.loves.com/locations/490,,,35.035683,-85.58188,POINT(-85.58188 35.035683),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:492,loves_us,Love's,Love's Travel Stop,5202 South Cedar St.,Pecos,TX,+1 432-445-1490,https://www.loves.com/locations/492,,,31.399839,-103.479374,POINT(-103.479374 31.399839),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:495,loves_us,Love's,Love's Travel Stop,17308 Park 78 Drive,North Fort Myers,FL,+1 239-731-9217,https://www.loves.com/locations/495,,,26.71396,-81.81507,POINT(-81.81507 26.71396),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:497,loves_us,Love's,Love's Travel Stop,229 Mocksville Hwy,Statesville,NC,+1 704-838-1539,https://www.loves.com/locations/497,,,35.812442,-80.8334,POINT(-80.8334 35.812442),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:5,loves_us,Love's,Love's,203 S Main St,Kingfisher,OK,+1 405-375-5019,https://www.loves.com/locations/5,,,35.85947,-97.932291,POINT(-97.932291 35.85947),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:50,loves_us,Love's,Love's,309 W Grant Ave,Pauls Valley,OK,+1 405-238-5861,https://www.loves.com/locations/50,,,34.739876,-97.22278,POINT(-97.22278 34.739876),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:500,loves_us,Love's,Love's Travel Stop,21022 State Highway N,Eagleville,MO,+1 660-867-5300,https://www.loves.com/locations/500,,,40.466248,-93.978658,POINT(-93.978658 40.466248),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:504,loves_us,Love's,Love's Travel Stop,10727 Market St,North Lima,OH,+1 330-542-7028,https://www.loves.com/locations/504,,,40.962632,-80.658458,POINT(-80.658458 40.962632),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:507,loves_us,Love's,Love's Travel Stop,1105 Peeler Rd. Suite 100,Salisbury,NC,+1 704-630-6767,https://www.loves.com/locations/507,,,35.608991,-80.517501,POINT(-80.517501 35.608991),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:51,loves_us,Love's,Love's,100 E Walnut St,Tecumseh,OK,+1 405-598-6000,https://www.loves.com/locations/51,,,35.260391,-96.93616,POINT(-96.93616 35.260391),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:514,loves_us,Love's,Love's Travel Stop,1370 N Highway 261,Ritzville,WA,+1 509-659-1005,https://www.loves.com/locations/514,,,47.11319,-118.36694,POINT(-118.36694 47.11319),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:517,loves_us,Love's,Love's Travel Stop,748 22 Road,Grand Junction,CO,+1 970-241-3337,https://www.loves.com/locations/517,,,39.114154,-108.646213,POINT(-108.646213 39.114154),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:518,loves_us,Love's,Love's Travel Stop,358 South 2200 West,Springville,UT,+1 801-489-8746,https://www.loves.com/locations/518,,,40.162271,-111.651681,POINT(-111.651681 40.162271),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:52,loves_us,Love's,Love's,300 N Mississippi Ave,Ada,OK,+1 580-332-4294,https://www.loves.com/locations/52,,,34.776835,-96.669484,POINT(-96.669484 34.776835),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:523,loves_us,Love's,Love's Travel Stop,126 Lexington Dr,Duson,LA,+1 337-873-7880,https://www.loves.com/locations/523,,,30.25184,-92.194809,POINT(-92.194809 30.25184),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:529,loves_us,Love's,Love's Travel Stop,1001 W. Walnut St.,Oglesby,IL,+1 815-883-3561,https://www.loves.com/locations/529,,,41.293551,-89.086601,POINT(-89.086601 41.293551),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:530,loves_us,Love's,Love's Travel Stop,2625 Kelly Creek Rd S,Moody,AL,+1 205-699-2977,https://www.loves.com/locations/530,,,33.577002,-86.477205,POINT(-86.477205 33.577002),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:535,loves_us,Love's,Love's Travel Stop,3555 Vine St,Londonderry,PA,+1 717-948-1840,https://www.loves.com/locations/535,,,40.22626,-76.720249,POINT(-76.720249 40.22626),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:537,loves_us,Love's,Love's Travel Stop,13300 Ali Ghan Road NE,Cumberland,MD,+1 301-759-0170,https://www.loves.com/locations/537,,,39.672643,-78.716666,POINT(-78.716666 39.672643),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:538,loves_us,Love's,Love's Travel Stop,15250 North Thornton Rd,Lodi,CA,+1 209-333-9392,https://www.loves.com/locations/538,,,38.117395,-121.39261,POINT(-121.39261 38.117395),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:539,loves_us,Love's,Love's Travel Stop,1201 S. Main St.,Andrews,TX,+1 432-524-2064,https://www.loves.com/locations/539,,,32.306081,-102.541849,POINT(-102.541849 32.306081),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:54,loves_us,Love's,Love's,930 W Broadway St,Ardmore,OK,+1 580-223-6362,https://www.loves.com/locations/54,,,34.174068,-97.14092,POINT(-97.14092 34.174068),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:542,loves_us,Love's,Love's Travel Stop,2723 East US Highway 290,Fort Stockton,TX,+1 432-336-3622,https://www.loves.com/locations/542,,,30.893377,-102.852146,POINT(-102.852146 30.893377),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:55,loves_us,Love's,Love's,120 S. Rodeo Dr.,Comanche,OK,+1 580-439-6256,https://www.loves.com/locations/55,,,34.368249,-97.963736,POINT(-97.963736 34.368249),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:550,loves_us,Love's,Love's Travel Stop,I-75 Old Clyattville Rd,Valdosta,GA,+1 229-588-7706,https://www.loves.com/locations/550,,,30.774407,-83.298368,POINT(-83.298368 30.774407),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:551,loves_us,Love's,Love's Travel Stop,3443 W. Maumee Street,Angola,IN,+1 260-665-2810,https://www.loves.com/locations/551,,,41.633593,-85.050747,POINT(-85.050747 41.633593),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:553,loves_us,Love's,Love's Travel Stop,1055 N Grand Canyon Blvd,Williams,AZ,+1 928-635-9958,https://www.loves.com/locations/553,,,35.262781,-112.193587,POINT(-112.193587 35.262781),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:555,loves_us,Love's,Love's Travel Stop,1910 E 5th St,Delphos,OH,+1 740-340-3166,https://www.loves.com/locations/555,,,40.847803,-84.312626,POINT(-84.312626 40.847803),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:557,loves_us,Love's,Love's Travel Stop,2505 Queensway St.,Searcy,AR,+1 501-278-5090,https://www.loves.com/locations/557,,,35.219061,-91.716082,POINT(-91.716082 35.219061),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:558,loves_us,Love's,Love's Travel Stop,2505 E Trail Street,Dodge City,KS,+1 620-227-5380,https://www.loves.com/locations/558,,,37.745046,-99.980198,POINT(-99.980198 37.745046),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:559,loves_us,Love's,Love's Travel Stop,1212 Highway 82 E,Indianola,MS,+1 662-887-7885,https://www.loves.com/locations/559,,,33.457669,-90.630626,POINT(-90.630626 33.457669),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:56,loves_us,Love's,Love's,701 S Broadway St,Marlow,OK,+1 580-658-2362,https://www.loves.com/locations/56,,,34.640062,-97.958286,POINT(-97.958286 34.640062),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:560,loves_us,Love's,Love's Travel Stop,2307 South Street,Franklin,VA,+1 757-516-2602,https://www.loves.com/locations/560,,,36.662523,-76.939647,POINT(-76.939647 36.662523),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:561,loves_us,Love's,Love's Travel Stop,17750 Hwy 285 Drive S,Mossy Head,FL,+1 850-951-1067,https://www.loves.com/locations/561,,,30.733881,-86.349145,POINT(-86.349145 30.733881),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:563,loves_us,Love's,Love's Travel Stop,66320 Belmont-Morristown Rd,Belmont,OH,+1 740-330-6000,https://www.loves.com/locations/563,,,40.056855,-81.053671,POINT(-81.053671 40.056855),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:564,loves_us,Love's,Love's Travel Stop,525 Tuscaloosa Road,Columbus,MS,+1 662-244-4793,https://www.loves.com/locations/564,,,33.518251,-88.377161,POINT(-88.377161 33.518251),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:565,loves_us,Love's,Love's Travel Stop,283 Ira Hudson Rd,Hattiesburg,MS,+1 601-255-6466,https://www.loves.com/locations/565,,,31.242397,-89.302923,POINT(-89.302923 31.242397),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:566,loves_us,Love's,Love's Travel Stop,3771 S US Highway 231,Ozark,AL,+1 334-445-0323,https://www.loves.com/locations/566,,,31.427267,-85.619824,POINT(-85.619824 31.427267),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:569,loves_us,Love's,Love's Travel Stop,200 Campbell St,Baker City,OR,+1 541-239-6009,https://www.loves.com/locations/569,,,44.784961,-117.807806,POINT(-117.807806 44.784961),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:57,loves_us,Love's,Love's,413 E Main St,Henryetta,OK,+1 918-652-8934,https://www.loves.com/locations/57,,,35.439449,-95.976804,POINT(-95.976804 35.439449),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:574,loves_us,Love's,Love's Travel Stop,5275 N Fork Rd,Elliston,VA,+1 540-404-6700,https://www.loves.com/locations/574,,,37.232889,-80.234747,POINT(-80.234747 37.232889),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:577,loves_us,Love's,Love's Travel Stop,431 Main St.,Shorter,AL,+1 334-725-1355,https://www.loves.com/locations/577,,,32.404387,-85.956505,POINT(-85.956505 32.404387),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:578,loves_us,Love's,Love's Travel Stop,9191 State Route 140,Hamel,IL,+1 618-633-2883,https://www.loves.com/locations/578,,,38.890041,-89.834322,POINT(-89.834322 38.890041),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:58,loves_us,Love's,Love's,1108 W Wyatt Earp Blvd,Dodge City,KS,+1 620-225-0654,https://www.loves.com/locations/58,,,37.753654,-100.028774,POINT(-100.028774 37.753654),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:580,loves_us,Love's,Love's Travel Stop,2048 Highway 20,Tuscumbia,AL,+1 256-383-8889,https://www.loves.com/locations/580,,,34.697138,-87.635791,POINT(-87.635791 34.697138),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:581,loves_us,Love's,Love's Travel Stop,1915 South State Street,Salina,UT,+1 435-287-0460,https://www.loves.com/locations/581,,,38.932001,-111.853582,POINT(-111.853582 38.932001),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:583,loves_us,Love's,Love's Travel Stop,8690 Richter School Rd,New Baden,IL,+1 618-588-2257,https://www.loves.com/locations/583,,,38.534515,-89.732292,POINT(-89.732292 38.534515),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:585,loves_us,Love's,Love's Travel Stop,12009 E Highway 86,Neosho,MO,+1 417-451-2669,https://www.loves.com/locations/585,,,36.879908,-94.427612,POINT(-94.427612 36.879908),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:587,loves_us,Love's,Love's Travel Stop,191 West Rolling Meadows Drive,Fond du Lac,WI,+1 920-907-0145,https://www.loves.com/locations/587,,,43.748125,-88.46358,POINT(-88.46358 43.748125),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:589,loves_us,Love's,Love's Travel Stop,4221 North Interstate 27,Lubbock,TX,+1 806-744-1531,https://www.loves.com/locations/589,,,33.641593,-101.839031,POINT(-101.839031 33.641593),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:59,loves_us,Love's,Love's,709 East State Street,Phillipsburg,KS,+1 785-543-5813,https://www.loves.com/locations/59,,,39.755533,-99.318155,POINT(-99.318155 39.755533),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:592,loves_us,Love's,Love's Travel Stop,5959 N State Road 101,Woodburn,IN,+1 260-632-0318,https://www.loves.com/locations/592,,,41.141101,-84.850485,POINT(-84.850485 41.141101),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:594,loves_us,Love's,Love's Travel Stop,2008 State Route 850,Bidwell,OH,+1 740-245-0089,https://www.loves.com/locations/594,,,38.875395,-82.296051,POINT(-82.296051 38.875395),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:595,loves_us,Love's,Love's Travel Stop,9240 County Farm Rd,Gulfport,MS,+1 228-832-0199,https://www.loves.com/locations/595,,,30.419116,-89.190218,POINT(-89.190218 30.419116),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:60,loves_us,Love's,Love's Travel Stop,303 W Holme St,Norton,KS,+1 785-877-5494,https://www.loves.com/locations/60,,,39.838867,-99.89259,POINT(-99.89259 39.838867),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:600,loves_us,Love's,Love's Travel Stop,9000 Interpark Dr,Pendleton,IN,+1 317-485-2198,https://www.loves.com/locations/600,,,39.992157,-85.845121,POINT(-85.845121 39.992157),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:601,loves_us,Love's,Love's Travel Stop,6190 South State Route 109,Knightstown,IN,+1 765-785-2060,https://www.loves.com/locations/601,,,39.843649,-85.557514,POINT(-85.557514 39.843649),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:602,loves_us,Love's,Love's Travel Stop,679 Reagan Ave,Box Elder,SD,+1 605-923-4292,https://www.loves.com/locations/602,,,44.120411,-103.052222,POINT(-103.052222 44.120411),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:603,loves_us,Love's,Love's Travel Stop,400 Pecan Park Road,Jacksonville,FL,+1 904-696-1463,https://www.loves.com/locations/603,,,30.516861,-81.632633,POINT(-81.632633 30.516861),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:604,loves_us,Love's,Love's Travel Stop,2700 E OK Hwy-33,Guthrie,OK,+1 405-260-1493,https://www.loves.com/locations/604,,,35.879761,-97.391931,POINT(-97.391931 35.879761),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:605,loves_us,Love's,Love's Travel Stop,1725 Ridge Rd,Springfield,OH,+1 937-325-2961,https://www.loves.com/locations/605,,,39.893548,-83.722517,POINT(-83.722517 39.893548),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:606,loves_us,Love's,Love's Travel Stop,1533 E 162nd Street,South Holland,IL,+1 708-331-7365,https://www.loves.com/locations/606,,,41.599769,-87.579831,POINT(-87.579831 41.599769),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:607,loves_us,Love's,Love's Travel Stop,5101 East Parker Rd,Jonesboro,AR,+1 870-933-7010,https://www.loves.com/locations/607,,,35.803403,-90.635167,POINT(-90.635167 35.803403),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:608,loves_us,Love's,Love's Travel Stop,2400 E Kansas Ave,McPherson,KS,+1 620-241-4078,https://www.loves.com/locations/608,,,38.370121,-97.614911,POINT(-97.614911 38.370121),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:609,loves_us,Love's,Love's Travel Stop,6421 N I-35,Denton,TX,+1 940-320-1457,https://www.loves.com/locations/609,,,33.263072,-97.179456,POINT(-97.179456 33.263072),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:61,loves_us,Love's,Love's,265 W 4th St,Colby,KS,+1 785-462-7339,https://www.loves.com/locations/61,,,39.397481,-101.047874,POINT(-101.047874 39.397481),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:610,loves_us,Love's,Love's Travel Stop,1333 US Highway 283 N,Baird,TX,+1 325-854-0099,https://www.loves.com/locations/610,,,32.402493,-99.384692,POINT(-99.384692 32.402493),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:611,loves_us,Love's,Love's Travel Stop,12845 Route 22,Canaan,NY,+1 518-781-4040,https://www.loves.com/locations/611,,,42.362667,-73.429423,POINT(-73.429423 42.362667),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:612,loves_us,Love's,Love's Travel Stop,13945 Missouri Bottom Road,Bridgeton,MO,+1 314-291-9416,https://www.loves.com/locations/612,,,38.793405,-90.448305,POINT(-90.448305 38.793405),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:613,loves_us,Love's,Love's Travel Stop,13365 Glenbrook Ave,Meadowview,VA,+1 276-944-3281,https://www.loves.com/locations/613,,,36.756463,-81.856803,POINT(-81.856803 36.756463),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:614,loves_us,Love's,Love's Travel Stop,12605 Central Ave NW,Albuquerque,NM,+1 505-831-5533,https://www.loves.com/locations/614,,,35.063504,-106.786034,POINT(-106.786034 35.063504),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:615,loves_us,Love's,Love's Travel Stop,975 E Sabine St,Carthage,TX,+1 903-690-8152,https://www.loves.com/locations/615,,,32.161085,-94.319046,POINT(-94.319046 32.161085),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:616,loves_us,Love's,Love's Travel Stop,2611 S Brookhart Dr,Harrisonville,MO,+1 816-887-2050,https://www.loves.com/locations/616,,,38.636271,-94.356021,POINT(-94.356021 38.636271),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:617,loves_us,Love's,Love's Travel Stop,350 E Walnut Street,Hungerford,TX,+1 979-532-1503,https://www.loves.com/locations/617,,,29.392371,-96.076852,POINT(-96.076852 29.392371),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:618,loves_us,Love's,Love's Travel Stop,313 Porter Road,Sadieville,KY,+1 502-857-4878,https://www.loves.com/locations/618,,,38.379493,-84.572583,POINT(-84.572583 38.379493),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:619,loves_us,Love's,Love's Travel Stop,720 Highway 26 E,Poplarville,MS,+1 601-403-9850,https://www.loves.com/locations/619,,,30.846383,-89.497939,POINT(-89.497939 30.846383),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:62,loves_us,Love's,Love's,400 E Wyatt Earp Blvd,Dodge City,KS,+1 620-225-0641,https://www.loves.com/locations/62,,,37.753132,-100.011806,POINT(-100.011806 37.753132),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:620,loves_us,Love's,Love's Travel Stop,5615 SE US Highway 301,Hawthorne,FL,+1 352-481-0170,https://www.loves.com/locations/620,,,29.601979,-82.08676,POINT(-82.08676 29.601979),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:621,loves_us,Love's,Love's Travel Stop,1402 State Highway O,Bevier,MO,+1 660-773-5500,https://www.loves.com/locations/621,,,39.762037,-92.563654,POINT(-92.563654 39.762037),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:622,loves_us,Love's,Love's Travel Stop,5930 Badger Dr.,Menomonie,WI,+1 715-231-2163,https://www.loves.com/locations/622,,,44.906993,-91.855865,POINT(-91.855865 44.906993),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:623,loves_us,Love's,Love's Travel Stop,5200 Cholla Rd,Midland,TX,+1 432-699-2374,https://www.loves.com/locations/623,,,31.947692,-102.14146,POINT(-102.14146 31.947692),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:624,loves_us,Love's,Love's Travel Stop,2600 W I-65 Service Rd N,Prichard,AL,+1 251-330-2991,https://www.loves.com/locations/624,,,30.742,-88.1108,POINT(-88.1108 30.742),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:625,loves_us,Love's,Love's Travel Stop,645 Chase Blvd,Sidney,NE,+1 308-254-4832,https://www.loves.com/locations/625,,,41.109221,-102.950521,POINT(-102.950521 41.109221),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:626,loves_us,Love's,Love's Travel Stop,720 N Dumas Ave,Dumas,TX,+1 806-935-0189,https://www.loves.com/locations/626,,,35.879547,-101.973996,POINT(-101.973996 35.879547),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:627,loves_us,Love's,Love's Travel Stop,45000 Highway 27,Davenport,FL,+1 863-420-3623,https://www.loves.com/locations/627,,,28.243773,-81.657694,POINT(-81.657694 28.243773),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:628,loves_us,Love's,Love's Travel Stop,1021 Dale Evans Dr,Italy,TX,+1 972-483-1686,https://www.loves.com/locations/628,,,32.193688,-96.898726,POINT(-96.898726 32.193688),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:629,loves_us,Love's,Love's Travel Stop,1001 Highway 76,White House,TN,+1 615-672-0261,https://www.loves.com/locations/629,,,36.467853,-86.687413,POINT(-86.687413 36.467853),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
loves_us:630,loves_us,Love's,Love's Travel Stop,4104 E Randolph Ave,Enid,OK,+1 580-237-1901,https://www.loves.com/locations/630,,,36.398834,-97.820024,POINT(-97.820024 36.398834),2026-08-11 21:11:13+00,8052,2026-08-18 06:59:48.232286+00
