state,product,observed_on,price_usd_gal,source_id,attribution,note,ingested_at
SC,diesel,2026-08-07,5.161,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
SC,diesel,2026-08-12,5.086,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
SC,diesel,2026-08-09,5.101,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
SC,diesel,2026-08-13,5.158,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
SC,diesel,2026-08-19,5.259,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
SC,diesel,2026-08-06,5.187,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
SC,diesel,2026-08-08,5.13,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
SC,diesel,2026-08-04,5.207,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
SC,diesel,2026-08-10,5.087,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
SC,diesel,2026-08-11,5.059,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
SC,diesel,2026-08-17,5.247,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
SC,diesel,2026-07-28,5.182,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
SC,diesel,2026-08-03,5.209,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
SC,diesel,2026-07-26,5.184,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
SD,diesel,2026-08-08,4.922,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
SD,diesel,2026-08-17,5.128,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
SD,diesel,2026-08-14,5.017,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
SD,diesel,2026-07-24,4.842,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
SD,diesel,2026-07-28,4.91,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
SD,diesel,2026-08-19,5.152,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
SD,diesel,2026-08-04,4.941,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
SD,diesel,2026-08-07,4.937,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
SD,diesel,2026-08-12,4.893,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
SD,diesel,2026-08-03,4.899,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
SD,diesel,2026-08-13,4.971,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
SD,diesel,2026-08-05,4.941,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
SD,diesel,2026-08-09,4.895,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
SD,diesel,2026-08-10,4.888,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
SD,diesel,2026-08-11,4.889,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
SD,diesel,2026-07-26,4.892,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
SD,diesel,2026-08-06,4.942,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
TN,diesel,2026-08-12,4.992,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
TN,diesel,2026-08-08,5.013,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
TN,diesel,2026-08-07,5.036,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
TN,diesel,2026-08-09,5,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
TN,diesel,2026-08-06,5.061,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
TN,diesel,2026-08-10,4.987,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
TN,diesel,2026-08-05,5.068,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
TN,diesel,2026-08-11,4.974,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
TN,diesel,2026-08-04,5.068,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
TN,diesel,2026-07-26,4.987,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
TN,diesel,2026-08-13,5.014,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
TN,diesel,2026-08-03,5.052,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
TN,diesel,2026-08-14,5.046,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
TN,diesel,2026-07-24,4.933,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
TN,diesel,2026-08-17,5.138,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
TN,diesel,2026-07-28,4.987,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
TN,diesel,2026-08-19,5.18,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
TX,diesel,2026-08-09,4.925,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
TX,diesel,2026-08-11,4.899,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
TX,diesel,2026-08-03,5.031,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
TX,diesel,2026-08-14,5,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
TX,diesel,2026-07-24,4.9,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
TX,diesel,2026-08-06,4.995,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
TX,diesel,2026-08-08,4.945,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
TX,diesel,2026-08-10,4.912,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
TX,diesel,2026-08-07,4.97,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
TX,diesel,2026-08-17,5.03,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
TX,diesel,2026-08-04,5.016,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
TX,diesel,2026-08-13,4.929,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
TX,diesel,2026-08-19,5.067,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
TX,diesel,2026-07-26,4.917,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
TX,diesel,2026-08-05,5.016,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
TX,diesel,2026-07-28,4.926,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
TX,diesel,2026-08-12,4.902,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
UT,diesel,2026-08-11,5.353,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
UT,diesel,2026-08-05,5.397,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
UT,diesel,2026-08-13,5.376,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
UT,diesel,2026-07-26,5.102,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
UT,diesel,2026-08-03,5.282,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
UT,diesel,2026-08-09,5.367,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
UT,diesel,2026-08-06,5.409,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
UT,diesel,2026-08-19,5.4,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
UT,diesel,2026-08-10,5.359,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
UT,diesel,2026-08-14,5.374,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
UT,diesel,2026-08-08,5.385,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
UT,diesel,2026-07-28,5.097,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
UT,diesel,2026-08-17,5.342,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
UT,diesel,2026-07-24,5.108,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
UT,diesel,2026-08-07,5.407,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
UT,diesel,2026-08-12,5.38,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
UT,diesel,2026-08-04,5.397,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
VA,diesel,2026-07-28,5.296,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
VA,diesel,2026-08-17,5.497,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
VA,diesel,2026-08-19,5.499,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
VA,diesel,2026-08-13,5.389,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
VA,diesel,2026-08-11,5.267,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
VA,diesel,2026-07-24,5.258,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
VA,diesel,2026-08-03,5.323,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
VA,diesel,2026-08-08,5.289,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
VA,diesel,2026-08-07,5.306,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
VA,diesel,2026-08-06,5.317,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
VA,diesel,2026-08-05,5.324,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
VA,diesel,2026-08-14,5.445,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
VA,diesel,2026-08-09,5.278,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
VA,diesel,2026-08-10,5.272,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
VA,diesel,2026-08-12,5.29,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
VA,diesel,2026-07-26,5.289,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
VA,diesel,2026-08-04,5.324,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
VT,diesel,2026-08-04,5.471,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
VT,diesel,2026-08-13,5.435,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
VT,diesel,2026-07-26,5.419,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-26 12:23:56.711299+00
VT,diesel,2026-08-14,5.446,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
VT,diesel,2026-07-24,5.387,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
VT,diesel,2026-08-08,5.468,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
VT,diesel,2026-08-12,5.423,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-12 03:55:43.892073+00
VT,diesel,2026-08-19,5.488,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
VT,diesel,2026-08-11,5.427,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-11 03:48:17.844757+00
VT,diesel,2026-08-05,5.471,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
VT,diesel,2026-08-17,5.471,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-17 03:34:51.704092+00
VT,diesel,2026-07-28,5.435,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
VT,diesel,2026-08-10,5.449,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
VT,diesel,2026-08-06,5.472,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-06 03:42:29.881766+00
VT,diesel,2026-08-09,5.46,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-09 01:01:19.655887+00
VT,diesel,2026-08-07,5.476,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
VT,diesel,2026-08-03,5.477,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
WA,diesel,2026-08-08,6.17,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-08 02:08:56.048448+00
WA,diesel,2026-08-14,6.194,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-14 03:25:35.257151+00
WA,diesel,2026-08-07,6.186,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-07 01:05:00.33444+00
WA,diesel,2026-07-28,6.097,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-28 04:22:02.481431+00
WA,diesel,2026-08-03,6.177,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-03 04:10:38.869331+00
WA,diesel,2026-08-10,6.156,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-10 03:38:18.245012+00
WA,diesel,2026-08-13,6.175,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-13 00:50:03.363793+00
WA,diesel,2026-08-19,6.239,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-19 03:48:36.947414+00
WA,diesel,2026-08-04,6.176,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-04 07:54:47.958234+00
WA,diesel,2026-07-24,6.069,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-07-24 12:36:52.10235+00
WA,diesel,2026-08-05,6.176,aaa_daily,AAA Gas Prices (data © Oil Price Information Service / AAA),"AAA daily state average, surveyed by OPIS/WEX — a state-wide average, still not the price at any individual pump",2026-08-05 04:30:49.690791+00
