osm_id,name,brand,state,truck_repair,trailer_repair,hgv_access,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,route_id,route_ref,route_name,route_dist_m,on_route_5km
way/511150061,Freightliner,Freightliner,,t,,,POINT(-93.2324347 37.2233746),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Freightliner"", ""shop"": ""truck_repair"", ""brand"": ""Freightliner"", ""building"": ""yes"", ""roof:shape"": ""flat"", ""brand:wikidata"": ""Q1420724""}",268949,U 65,SCHOOLCRAFT FRWY,622,t
way/520493151,White Mule Company,,OH,t,,,POINT(-82.6006445 40.7754118),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1-419-747-6854"", ""name"": ""White Mule Company"", ""shop"": ""truck_repair"", ""phone"": ""+1-419-747-6853"", ""website"": ""https://whitemuleco.com/"", ""building"": ""yes"", ""addr:city"": ""Ontario"", ""addr:state"": ""OH"", ""addr:street"": ""West 4th Street"", ""addr:postcode"": ""44906"", ""addr:housenumber"": ""2420""}",420206,U 30,U 30,939,t
way/520598674,My Transmission Experts,,TX,t,,,POINT(-95.6444913 29.8596695),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""My Transmission Experts"", ""shop"": ""car_repair"", ""phone"": ""+1-281-550-2249"", ""website"": ""https://www.mytransmissionexperts.com/locations/bear-creek-copperfield/"", ""building"": ""yes"", ""addr:city"": ""Houston"", ""addr:state"": ""TX"", ""addr:street"": ""North Highway 6"", ""payment:cash"": ""yes"", ""payment:visa"": ""yes"", ""truck:repair"": ""yes"", ""addr:postcode"": ""77084"", ""opening_hours"": ""Mo-Fr 08:00-18:00; Sa 08:00-13:00"", ""addr:housenumber"": ""5608"", ""air_conditioning"": ""yes"", ""payment:financing"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:credit_card"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:discover_card"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""payment:american_express"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:mechanics"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes"", ""service:vehicle:transmission_rebuilding"": ""yes"", ""service:vehicle:fleet_vehicle_maintenance"": ""yes""}",141448,S 6,ADDICKS-SATSUMA RD,58,t
way/520632259,KBR Chassis,,,t,,,POINT(-96.6626863 48.7353514),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""KBR Chassis"", ""shop"": ""car_repair"", ""building"": ""commercial"", ""operator"": ""Kevin Braget"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",333188,U 59,U 59,356,t
way/528940268,Parker Engine Service,,,t,,,POINT(-109.2433822 32.2724287),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Parker Engine Service"", ""shop"": ""truck_repair"", ""building"": ""yes""}",21060,I 10,I 10,354,t
way/531078922,Manders Diesel Repair,,MN,t,,,POINT(-93.2918116 44.6374247),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1-952-469-2383"", ""name"": ""Manders Diesel Repair"", ""shop"": ""car_repair"", ""email"": ""info@mandersdiesel.net"", ""phone"": ""+1-800-469-1801"", ""website"": ""https://mandersdiesel.com/"", ""building"": ""commercial"", ""addr:city"": ""Lakeville"", ""addr:state"": ""MN"", ""addr:street"": ""215th Street West"", ""addr:country"": ""US"", ""addr:postcode"": ""55044"", ""addr:housenumber"": ""11250"", ""service:vehicle:truck_repair"": ""yes""}",355892,I 35,I 35,432,t
way/535876082,Bridge City Truck Repair LLC,,IA,t,,,POINT(-92.4298493 41.0992975),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1-641-683-5694"", ""name"": ""Bridge City Truck Repair LLC"", ""shop"": ""truck_repair"", ""phone"": ""+1 641-683-5693"", ""website"": ""http://bridgecitytruckrepair.com"", ""building"": ""commercial"", ""addr:city"": ""Ottumwa"", ""addr:state"": ""IA"", ""addr:street"": ""Airport Road"", ""addr:postcode"": ""52501"", ""addr:housenumber"": ""13930""}",302757,U 63,U 63,678,t
way/536210467,MCM Truck Repair,,NE,t,,,POINT(-101.7102141 41.1125244),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""MCM Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""commercial"", ""addr:city"": ""Ogallala"", ""addr:state"": ""NE"", ""addr:street"": ""Road East 85"", ""addr:postcode"": ""69153"", ""building:levels"": ""1"", ""addr:housenumber"": ""200""}",107718,I 80,I 80,270,t
way/540083803,Love's Truck Care,Love's,VA,t,,,POINT(-76.9402865 36.6614789),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Love's Truck Care"", ""shop"": ""truck_repair"", ""brand"": ""Love's"", ""phone"": ""+1-757-516-2602"", ""building"": ""yes"", ""addr:city"": ""Franklin"", ""addr:state"": ""VA"", ""addr:street"": ""South Street"", ""addr:postcode"": ""23851"", ""opening_hours"": ""Mo-Su 06:00-23:00"", ""brand:wikidata"": ""Q1872496"", ""addr:housenumber"": ""2307""}",440162,U 58,U 58,101,t
way/543188459,Skarlupka Service Inc.,,WI,t,,,POINT(-89.261909 45.0878373),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Skarlupka Service Inc."", ""shop"": ""car_repair"", ""email"": ""skarlupkaservice@yahoo.com"", ""phone"": ""+1-715-623-6881"", ""smoking"": ""outside"", ""website"": ""https://skarlupkaservice.com/"", ""building"": ""commercial"", ""operator"": ""Skarlupka Service"", ""addr:city"": ""Antigo"", ""addr:state"": ""WI"", ""addr:street"": ""County Road G"", ""description"": ""Custom Machine shop and equipment repair equipment including light automotive, heavy duty construction, agricultural, transportation equipment and building custom \""spec\"" race engines."", ""addr:postcode"": ""54409"", ""opening_hours"": ""Mo-Fr 08:00-17:00"", ""building:levels"": ""1"", ""addr:housenumber"": ""4530"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes""}",475536,U 45,US Hwy 45,8501,f
way/544641264,AA Accurate Truck and Tire Repair,,,t,,,POINT(-81.1347123 29.3377379),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""AA Accurate Truck and Tire Repair"", ""shop"": ""truck_repair"", ""tyres"": ""truck"", ""building"": ""yes""}",185843,I 95,I 95,366,t
way/545587961,J & K Truck Repair,,,t,,,POINT(-85.4796642 36.1927701),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""J & K Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""yes""}",387650,I 40,I 40,6431,f
way/546379266,Pro-Shine Auto Detailing,,TN,t,,,POINT(-86.3124957 36.2104658),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Pro-Shine Auto Detailing"", ""shop"": ""car_repair"", ""phone"": ""+1-615-443-0455"", ""building"": ""commercial"", ""addr:city"": ""Lebanon"", ""addr:state"": ""TN"", ""addr:street"": ""West Main Street"", ""addr:postcode"": ""37087"", ""opening_hours"": ""Mo-Fr 08:00-17:00; Sa 08:30-15:00"", ""addr:housenumber"": ""910"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",385477,U 70,U 70,857,t
way/548807034,Carolina International Trucks,,SC,t,,,POINT(-82.2242384 34.8698566),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Carolina International Trucks"", ""shop"": ""truck_repair"", ""phone"": ""+1-864-848-0050"", ""height"": ""10.1"", ""website"": ""https://www.carolinainternational.com/map-hours-directions-trucks-dealership--greer-hours"", ""building"": ""commercial"", ""addr:city"": ""Greer"", ""addr:state"": ""SC"", ""addr:street"": ""South Highway 14"", ""addr:postcode"": ""29650"", ""addr:housenumber"": ""2520""}",406742,I 85,I 85,227,t
way/550537071,Towing & Truck Repair,,,t,,,POINT(-89.3510724 40.1573296),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Towing & Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""commercial""}",381957,I 55,I 55,2692,t
way/550983598,Packer City International Trucks,,WI,t,,,POINT(-88.471124 44.2890009),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Packer City International Trucks"", ""shop"": ""car"", ""building"": ""yes"", ""addr:city"": ""Appleton"", ""addr:state"": ""WI"", ""addr:street"": ""North Victory Lane"", ""second_hand"": ""yes"", ""addr:postcode"": ""54913"", ""addr:housenumber"": ""2940"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:truck_sales"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""service:vehicle:used_car_sales"": ""yes""}",476748,I 41,I 41,396,t
way/552006317,J H Large Truck Repair,,WA,t,,,POINT(-122.3578222 47.136946),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""J H Large Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""yes"", ""addr:city"": ""Parkland"", ""addr:state"": ""WA"", ""addr:street"": ""131st Street Court East"", ""addr:postcode"": ""98446"", ""addr:housenumber"": ""5317""}",43910,S 512,S 512,2340,t
way/552230201,Hayden Truck Repair,,MT,t,,,POINT(-111.1935638 45.78157),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Hayden Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""yes"", ""addr:city"": ""Belgrade"", ""addr:state"": ""MT"", ""addr:street"": ""Andrea Drive"", ""addr:postcode"": ""59714"", ""addr:housenumber"": ""324""}",89249,I 90,I 90,550,t
way/553878258,Wareing Sturgis Ford,Ford,SD,t,,,POINT(-103.5059106 44.3911749),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Wareing Sturgis Ford"", ""shop"": ""car"", ""brand"": ""Ford"", ""phone"": ""+1 605-347-3662"", ""building"": ""yes"", ""addr:city"": ""Sturgis"", ""addr:state"": ""SD"", ""addr:street"": ""Ford Place"", ""second_hand"": ""yes"", ""payment:cash"": ""yes"", ""payment:visa"": ""yes"", ""addr:postcode"": ""57785"", ""opening_hours"": ""Mo-Fr 07:30-17:30; Sa 08:30-17:00"", ""brand:wikidata"": ""Q44294"", ""payment:cheque"": ""yes"", ""addr:housenumber"": ""1"", ""payment:mastercard"": ""yes"", ""payment:contactless"": ""yes"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""payment:american_express"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:transmission"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""service:vehicle:used_car_sales"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",118478,I 90,I 90,469,t
way/555558378,TA Truck Service Center,,MO,t,,,POINT(-94.1357017 39.0152788),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""TA Truck Service Center"", ""shop"": ""car_repair"", ""building"": ""yes"", ""addr:city"": ""Oak Grove"", ""addr:state"": ""MO"", ""addr:street"": ""Southwest 1st Street"", ""addr:postcode"": ""64075"", ""addr:housenumber"": ""301"", ""service:vehicle:truck_repair"": ""yes""}",291280,I 70,I 70,98,t
way/558873528,Burners Classic Cars,,VA,t,,,POINT(-78.4273113 38.584805),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Burners Classic Cars"", ""shop"": ""car_repair"", ""building"": ""yes"", ""operator"": ""Adam Burner"", ""addr:city"": ""Luray"", ""addr:state"": ""VA"", ""addr:street"": ""Ida Road"", ""addr:postcode"": ""22835"", ""opening_hours"": ""Fr-Su 09:00-18:00"", ""addr:housenumber"": ""4729"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:used_car_sales"": ""yes""}",441317,I 81,I 81,22564,f
way/568003143,Cookeville Truck Repair,,,t,,,POINT(-85.4856402 36.1074743),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Cookeville Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""industrial""}",387650,I 40,I 40,3027,t
way/572459873,S & S Truck Repair,,IN,t,,,POINT(-86.0581911 40.7766869),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""S & S Truck Repair"", ""shop"": ""truck_repair"", ""building"": ""yes"", ""addr:city"": ""Peru"", ""addr:state"": ""IN"", ""addr:street"": ""Life Road"", ""addr:country"": ""US"", ""addr:postcode"": ""46970"", ""addr:housenumber"": ""408""}",6471,S 19,S 19,47,t
way/578829983,Barnard Tire & Automotive,,,t,,,POINT(-98.7770551 38.5150249),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Barnard Tire & Automotive"", ""shop"": ""car_repair"", ""email"": ""service@barnardtire.com"", ""phone"": ""+1-620-653-7709"", ""website"": ""https://www.facebook.com/Barnard-Tire-Automotive-LLC-325303574324000/"", ""building"": ""yes"", ""addr:street"": ""North Main Street"", ""opening_hours"": ""Mo-Fr 07:30-17:30"", ""building:levels"": ""1"", ""addr:housenumber"": ""202"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",210546,U 281,U 281,35,t
way/582087006,Ryder Maintenence,,AZ,t,,,POINT(-111.675278 35.1909721),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Ryder Maintenence"", ""shop"": ""truck_repair"", ""building"": ""commercial"", ""addr:city"": ""Flagstaff"", ""addr:state"": ""AZ"", ""addr:street"": ""South Thompson Street"", ""addr:postcode"": ""86001"", ""contact:phone"": ""+1-928-774-3915"", ""contact:website"": ""ryder.com"", ""addr:housenumber"": ""600"", ""not:brand:wikidata"": ""Q2178198""}",71813,I 40,I 40,1530,t
way/591866799,Sapp Bros. Service Center,Sapp Bros.,,t,,,POINT(-95.7906948 40.691705),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""fax"": ""+1 712-382-1145"", ""name"": ""Sapp Bros. Service Center"", ""shop"": ""truck_repair"", ""brand"": ""Sapp Bros."", ""phone"": ""+1 712-382-2323"", ""website"": ""https://www.sappbros.net/location/nebraska-city-ne-service-center/"", ""building"": ""yes"", ""operator"": ""Sapp Bros."", ""brand:wikidata"": ""Q137965281"", ""operator:wikidata"": ""Q137965281""}",281574,S 2,S 2,273,t
way/598153479,Checkered Flag Truck Repair,,MO,t,,,POINT(-91.9158967 36.6697967),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Checkered Flag Truck Repair"", ""shop"": ""truck_repair"", ""phone"": ""+1 417-255-1141"", ""building"": ""yes"", ""addr:city"": ""West Plains"", ""addr:state"": ""MO"", ""addr:street"": ""US 160"", ""addr:postcode"": ""65775"", ""addr:housenumber"": ""4489""}",362900,U 63,U 63,6545,f
way/599431049,Heavy Wrench LLC,,MI,t,,,POINT(-84.662707 42.7063135),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Heavy Wrench LLC"", ""shop"": ""car_repair"", ""phone"": ""+1-517-708-0105"", ""building"": ""yes"", ""addr:city"": ""Lansing"", ""addr:state"": ""MI"", ""roof:shape"": ""pitched"", ""addr:street"": ""South Canal Road"", ""addr:postcode"": ""48917"", ""addr:housenumber"": ""2530"", ""service:vehicle:truck_repair"": ""yes""}",404975,I 96,I 96,569,t
way/60065328,49er Truck Repair and Wash,,,t,,,POINT(-121.5369403 38.6170364),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""49er Truck Repair and Wash"", ""shop"": ""truck_repair"", ""source"": ""local_knowledge"", ""building"": ""yes""}",35707,I 80,I 80,254,t
way/601857893,NW Truck & Equipment Repair,,,t,,,POINT(-123.1058996 47.2101868),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""NW Truck & Equipment Repair"", ""shop"": ""truck_repair"", ""building"": ""yes""}",43144,S 3,S 3,397,t
way/608100809,K&M Wayland Chrysler Dodge Jeep Ram,Chrysler; Dodge; Jeep; Ram,MI,t,,,POINT(-85.64309 42.6819852),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""K&M Wayland Chrysler Dodge Jeep Ram"", ""shop"": ""car"", ""brand"": ""Chrysler; Dodge; Jeep; Ram"", ""phone"": ""+1-269-397-2091"", ""building"": ""yes"", ""addr:city"": ""Wayland"", ""addr:state"": ""MI"", ""addr:street"": ""North Main Street"", ""second_hand"": ""yes"", ""addr:postcode"": ""49348"", ""opening_hours"": ""Mo,We 07:00-20:00; Tu,Th-Fr 07:00-18:00; Sa 08:00-12:00"", ""addr:housenumber"": ""3611"", ""service:vehicle:glass"": ""yes"", ""service:vehicle:motor"": ""yes"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:wheels"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_parts"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:body_repair"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""service:vehicle:used_car_sales"": ""yes"", ""service:vehicle:air_conditioning"": ""yes"", ""service:vehicle:transmission_repair"": ""yes""}",404638,U 131,U 131,1433,t
way/613141751,Serra Buick GMC Champaign,Buick;GMC,IL,t,,,POINT(-88.2495432 40.0729096),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Serra Buick GMC Champaign"", ""shop"": ""car"", ""brand"": ""Buick;GMC"", ""phone"": ""+1-217-352-7901"", ""building"": ""yes"", ""operator"": ""Serra Automotive"", ""addr:city"": ""Savoy"", ""addr:state"": ""IL"", ""check_date"": ""2026-07-21"", ""addr:street"": ""North Dunlap Avenue"", ""second_hand"": ""yes"", ""addr:postcode"": ""61874"", ""opening_hours"": ""Mo,Tu,Th 09:00-19:00; We,Fr 09:00-18:00; Sa 09:00-17:00; Su off"", ""addr:housenumber"": ""1404"", ""contact:facebook"": ""https://www.facebook.com/serrabuickgmcchampaign"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:new_car_sales"": ""yes"", ""service:vehicle:used_car_sales"": ""yes""}",382155,I 57,I 57,4623,t
way/621885671,Rush Truck Centers – Farmington,Rush Truck Centers,NM,t,,,POINT(-108.1514542 36.7187385),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Rush Truck Centers – Farmington"", ""shop"": ""truck_repair"", ""brand"": ""Rush Truck Centers"", ""phone"": ""+1-505-599-8900"", ""branch"": ""Farmington"", ""website"": ""https://www.rushtruckcenters.com/locations/16030000-farmington"", ""building"": ""commercial"", ""operator"": ""Rush Truck Centers"", ""addr:city"": ""Farmington"", ""addr:state"": ""NM"", ""addr:street"": ""Madison Lane"", ""addr:postcode"": ""87401"", ""opening_hours"": ""Mo-Fr 07:00-18:00"", ""brand:wikidata"": ""Q120637525"", ""addr:housenumber"": ""1111""}",90871,U 64,U 64,545,t
way/627209081,Turbo Diesel & Electric Systems,,,t,,,POINT(-84.5224549 34.0707978),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Turbo Diesel & Electric Systems"", ""shop"": ""car_parts"", ""phone"": ""+1-404-361-2222"", ""website"": ""http://tdesystems.com/"", ""building"": ""commercial"", ""operator"": ""M&D"", ""check_date"": ""2025-09-14"", ""wheelchair"": ""yes"", ""addr:street"": ""Canton Road Northeast"", ""payment:cash"": ""yes"", ""addr:housenumber"": ""4923"", ""payment:debit_cards"": ""yes"", ""payment:credit_cards"": ""yes"", ""service:vehicle:truck_parts"": ""yes"", ""service:vehicle:truck_repair"": ""yes""}",386608,I 575,I 575,1564,t
way/629843076,Tulsa Truck Rebuilders,,OK,t,,,POINT(-95.9470632 36.170645),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Tulsa Truck Rebuilders"", ""shop"": ""truck_repair"", ""building"": ""industrial"", ""addr:city"": ""Tulsa"", ""addr:state"": ""OK"", ""addr:street"": ""North Delaware Place East"", ""addr:country"": ""US"", ""addr:postcode"": ""74110"", ""building:levels"": ""1"", ""addr:housenumber"": ""1149""}",254692,I 244,CROSSTOWN EXWY,1169,t
way/631107230,Skip Auto Repair,,MN,t,,,POINT(-94.9179827 47.4964009),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Skip Auto Repair"", ""shop"": ""car_repair"", ""building"": ""commercial"", ""addr:city"": ""Bemidji"", ""addr:state"": ""MN"", ""addr:street"": ""Paul Bunyan Dr NW"", ""payment:cash"": ""yes"", ""addr:postcode"": ""56601"", ""opening_hours"": ""Mo-Fr 07:00-16:00"", ""payment:cards"": ""yes"", ""addr:housenumber"": ""2618"", ""service:vehicle:tyres"": ""yes"", ""service:vehicle:brakes"": ""yes"", ""service:vehicle:muffler"": ""yes"", ""service:vehicle:repairs"": ""yes"", ""service:vehicle:alignment"": ""yes"", ""service:vehicle:batteries"": ""yes"", ""service:vehicle:car_repair"": ""yes"", ""service:vehicle:electrical"": ""yes"", ""service:vehicle:inspection"": ""yes"", ""service:vehicle:oil_change"": ""yes"", ""service:vehicle:diagnostics"": ""yes"", ""service:vehicle:truck_repair"": ""yes"", ""service:vehicle:air_conditioning"": ""yes""}",356988,U 2,NW PAUL BUNYAN DR,268,t
way/633292608,Hulet Truck and Trailer Repair,,MI,t,,,POINT(-83.17857 42.3589897),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Hulet Truck and Trailer Repair"", ""shop"": ""truck_repair"", ""landuse"": ""industrial"", ""addr:city"": ""Detroit"", ""addr:state"": ""MI"", ""addr:street"": ""Schaefer Highway"", ""addr:postcode"": ""48228"", ""addr:housenumber"": ""8801""}",448072,I 96,JEFFRIES FRWY,2494,t
way/640715082,BLT Truck & Trailer Repair,,WA,t,,,POINT(-122.2309778 47.3703626),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""BLT Truck & Trailer Repair"", ""shop"": ""truck_repair"", ""building"": ""yes"", ""addr:city"": ""Kent"", ""addr:state"": ""WA"", ""addr:street"": ""South 259th Street"", ""addr:postcode"": ""98032"", ""addr:housenumber"": ""1100""}",45882,S 516,S 516,829,t
way/648311842,Orange County Truck Service,,NY,t,,,POINT(-74.4442251 41.4239215),osm_truck_repair_overpass,8063,2026-08-18 07:03:05.046159+00,2026-08-18 07:00:34+00,,,,,,{},"{""name"": ""Orange County Truck Service"", ""shop"": ""truck_repair"", ""email"": ""octruckservice@frontiernet.net"", ""phone"": ""+1-845-344-2869"", ""building"": ""commercial"", ""operator"": ""Michael P Miozzi III"", ""addr:city"": ""Middletown"", ""addr:state"": ""NY"", ""start_date"": ""1996"", ""addr:street"": ""County Route 49"", ""addr:postcode"": ""10940"", ""addr:housenumber"": ""746""}",454726,I 84,I 84,1584,t
